title,article,url,company,category,reporter,space_index,datetime,year,month,day,hour,minute
鄧振中戴琪擬6月會談 官員:台美強化經貿會有具體方案,"知情官員今天表示,台美有深化經貿關係的具體方法,但相關內容暫時不便說明,目前持續安排、討論行政院政務委員鄧振中與美國貿易代表戴琪的會面,希望再度見面能早於6月下旬,且不限實體或視訊。鄧振中與戴琪(KatherineTai)日前在「APEC貿易部長會議」舉行期間展開雙邊會談,討論台美經貿等議題,且預計數週內再度舉行會談。這段時間各界高度關注台美經貿進展,美國有線電視新聞網(CNN)、彭博等國際媒體也陸續報導台美雙方可能在「數週內」展開談判,強化雙邊貿易和經濟關係。知情官員今天對中央社記者表示,鄧振中與戴琪已說定,這段時間讓雙方談判團隊安排、討論,找到加深雙邊貿易關係的方法,並預計在未來幾週內碰面,不限視訊或是實體方式,「找具體辦法來提升關係,說定後雙方就照著做」。美國商務部主辦的SelectUSA投資高峰會將於6月26日至29日登場,政院官員曾透露,今年將由鄧振中率團出席。對於這場高峰會是否就是鄧振中與戴琪見面的良好時機,知情官員表示,當然SelectUSA投資高峰會也是一個機會,但目前期待雙方見面的時間愈早愈好、愈快愈好。至於雙方談判內容,官員表示,一定會有具體方法深化台美經貿關係,但相關內容還未做最後確認,仍在商議過程,包含實質內容、確認內容所花費的時間、互動的內容何時可以經雙方同意,利用什麼機會對外宣布等等,都還在討論階段。彭博報導曾指台美近日討論內容觸及貿易便捷化、供應鏈。官員對此並未回應,只表示,戴琪是美國貿易代表,與談內容當然是她權責範圍內為主。",https://www.cna.com.tw/news/aipl/202205280033.aspx,中央社,政治,賴于榛台北,"[91, 107, 160, 233, 335, 349, 431, 468, 573]",2022-05-28 10:53,2022,5,28,10,53
網傳醫護稱「很多孩子走了」 蘇貞昌要求查辦假訊息,"行政院長蘇貞昌今天談及「很多孩子走了」相關網路貼文時表示,這種不實謠言,內容相近類似,都有相近團體明顯操作痕跡,非常不法、不宜,引起社會恐慌大可不必,會究責查辦。蘇貞昌上午出席2021-2022全國文化會議開幕典禮前,接受媒體聯訪表示,假訊息非常不尊重辛苦的COVID-19(2019冠狀病毒疾病)防疫工作,希望國民不要相信,也不要亂傳未經查證的訊息。藝人郭彥均25日在社群網站臉書(Facebook)分享與醫護朋友對話,對方稱醫護從4月5日起就都沒有休息過,天天在病房救人,但小孩越來越慘,「看到這麼多孩子就這樣走了」。這篇貼文引發爭論,有網友質疑他是否在暗示隱匿疫情。郭彥均27日再發文道歉,表示對話中醫護朋友提到「看到這多孩子就這樣走」不是指有單位知情不報或隱匿疫情,截圖中轉達的數字就是指揮中心公布的數字。他說,沒想到這段對話會造成很多人恐慌,強調不是指某一間醫院或某一個單位發生的事。此外,台灣資訊環境研究中心昨天在臉書表示,25日到26日至少25個臉書粉絲專頁發布「很多孩子走了!」貼文,貼文內容完全相同;其中19個粉專貼文發布時間是下午3時31分,不到10秒內「群聚發文」,貼文內容完全相同,且貼文首則留言都是內容農場的文章連結。台灣資訊環境研究中心說,25則貼文共獲7363互動、321次分享,也有1235則留言加入討論,且這些粉專跟上近期粉專經營潮流,知道貼文要用短文搭配背景,連結不能放內文、要放留言。",https://www.cna.com.tw/news/aipl/202205285002.aspx,中央社,政治,台北,"[81, 176, 286, 397, 522]",2022-05-28 09:42,2022,5,28,9,42
陳時中戰北市? 綠營:他是防疫象徵「不上場代表防疫失敗」,"台北市長選戰年底登場,國民黨已提名立委蔣萬安,台灣民眾黨由副市長黃珊珊出戰也是箭在弦上,民進黨方面,交通部前部長林佳龍依舊積極表態,但衛福部長陳時中仍是呼聲最高的人選。黨內人士直言,現階段必須把疫情工作做好,才有可能談選舉佈局,而陳時中是防疫的象徵與指標,若是不讓他上場,恐被解讀為:承認防疫失敗。民進黨因本土疫情進入洪峰,放緩選舉提名腳步,目前本島包括台北市、新北市、桃園市、新竹縣、新竹市、彰化縣、嘉義市、花蓮縣、台東縣等縣市都尚未正式提名縣市長人選。台北市長提名佈局方面,據了解,目前民進黨選舉對策委員會尚未進行實質人選的討論,檯面上僅林佳龍積極爭取提名,本週提出首都圈12大願景計畫,宣示要讓「台北從A到A+,從Taipei到TaipeiPlus」,引發黨內關注。惟據指出,層峰目前屬意的台北市長人選仍然是陳時中,不過,面對本土疫情將進入高原期,除了原本就是疫情「重災區」的北部縣市外,近期中南部確診人數也逐漸增加,必須先排解因疫情產生的大小民怨,才有可能推進選舉佈局。黨政高層說明,基本上,雙北和桃園的提名作業「放在後面處理」。黨內人士直言,陳時中是民進黨政府防疫的象徵和指標,若是不讓他「上場」,某個層面來說,會讓外界解讀為「承認防疫失敗」,屆時競爭對手一定會大力宣傳「陳時中不敢選是因為防疫失敗」等語,不利民進黨整體選情。該人士補充,一如2019年民進黨總統初選,支持蔡英文連任的其中一個說法,就是「不能承認蔡英文政府執政失敗」,因此當時必須支持蔡英文參加初選,如同現在支持陳時中參選,「不能承認我們(指民進黨政府)防疫失敗」。",https://www.ettoday.net/news/20220528/2260887.htm,東森,政治,呂晏慈,"[149, 228, 323, 336, 469, 568]",2022-05-28 21:00,2022,5,28,21,0
呂秋遠指徐巧芯2件事做錯!怒批「為什麼要說謊」:講這兩句誰敢開單,"國民黨台北市議員徐巧芯的違停案持續延燒,密錄器公開以後更是引起兩派爭議。對此,律師呂秋遠認為,徐巧芯一開始就有2件事做錯,該道歉就要道歉,別讓員警因此被懲戒。台北市警局27日公布密錄器畫面,還原員警當下的行為,搜尋車牌發現車主是徐巧芯,自己念了一次名字後,就有位男子走過來,主動表明「車要開走了」。後來員警告知,因為路段屬於紅線區,加上巷子狹窄,因此需要開單,這時徐巧芯從店內走出來,詢問「現在規定不是都說先勸導嗎」,如果車上有人就能勸導。當時員警則回覆「但車上沒人」。後來徐巧芯說了句「沒關係,那我們回去再講」,並要求員警開單,雙方為了是否開單的問題討論許久,雖然徐巧芯的男助理告知「你開掉啦,你這樣我們不也不好做」,但員警認為「開了我更不好做」,因此沒有開單,就讓2人離開。對此,呂秋遠在臉書上說明,當時明明沒有任何人在車內,為何徐巧芯一開始的發文還強調「有人在車內」,可以勸導就好。呂秋遠說,就算真的有人在車內,員警也可以依照行政罰法處理不開單,但是否要開單,還是警方的裁量權,「為什麼議員當時要說謊?」不過,呂秋遠後續編輯了文章,將這段話刪除。呂秋遠表示,徐巧芯身為議員,有權力審查警政預算,甚至能請局長到辦公室罰站,而面臨開單風波的員警只是基層,又該如何開下去。呂秋遠指出,徐巧芯說了「我是徐巧芯哦」、「那我們回去再講」這2句話,換做是一般人,又怎麼敢開單,身為議員應該比別人更低調、犯錯更願意受罰,不該表明身分,更不該「回去再處理」。呂秋遠說,特別強調自己的名字就已經有錯,說出「回去再講」的話語更有問題,後面要求開單,在他看來更像「有種你打我、你打我、你打我啊」的舉動。因此,呂秋遠呼籲,面對相對弱勢,徐巧芯「該道歉就道歉」,別讓基層員警因此被懲戒。",https://www.ettoday.net/news/20220528/2261189.htm,東森,政治,柯振中,"[79, 149, 235, 339, 394, 476, 536, 623]",2022-05-28 20:31,2022,5,28,20,31
郭彥均恐遭刑事局約談!高嘉瑜聲援:言論自由保護的範疇,"藝人郭彥均日前因在臉書貼出「這多孩子就這樣走了」,引發熱議,行政院長蘇貞昌28日稱將究責、查辦,刑事警察局更不排除近期約談貼文者包含藝人郭彥均等到案說明。對此,民進黨立委高嘉瑜發文直言,這幕後有組織的操作是否刻意製造恐慌值得追查,「但個人的心得、感想或是分享朋友的看法應該是言論自由保護的範疇!」高嘉瑜28日在臉書分享",https://www.ettoday.net/news/20220528/2261185.htm,東森,政治,閔文昱,[148],2022-05-28 20:07,2022,5,28,20,7
立院法案大清倉 國務機要費除罪下週拚三讀,"立法院即將休會,趕在會期結束前,5月30、31日兩日將舉行院會,處理多個重大法案。根據議事日程,包括攸關國務機要費除罪的《會計法》第99-1條文修正草案,以及規範微型電動二輪車(指電動自行車)強制投保的《強制汽車責任保險法》部分條文修正草案等重大法案均已列入討論事項。為使國務機要費除罪,民進黨立委蔡易餘提出《會計法》修正草案,明定2006年以前各機關支用的國務機要費與特別費一樣,解除相關人員的財務責任,不追究其行政和民事責任,如涉及刑事責任者不罰。立法院財政委員會4月15日審查《會計法》修正草案時,國民黨立委質疑修法是為前總統陳水扁脫罪,藍綠爆發肢體衝突,藍委狂撒假鈔、假禮券杯葛議事,民進黨團後以人數優勢將該草案送出委員會。由於已超過1個月協商冷凍期,民進黨團提案將草案排入院會討論事項,預料週一將上演表決大戰。此外,在其他重要法案方面,包括規範微型電動二輪車強制投保汽車責任險的《強制汽車責任保險法》、攸關外國學歷報考國內醫師考試規定的《醫師法》、關於公務員勤休規定的《公務員服務法》、防堵兒虐的《教保服務人員條例》部分條文修正草案等案均已列入議程。",https://www.ettoday.net/news/20220528/2260885.htm,東森,政治,呂晏慈,"[134, 226, 360]",2022-05-28 20:00,2022,5,28,20,0
郭彥均恐遭究責、焦糖鼓勵染疫沒事 陳沂:造謠是我可以你不行?,"藝人郭彥均日前在臉書分享醫護朋友敘述「看到這麼多孩子,就這樣走」惹議,今天行政院長蘇貞昌一席「將查辦」的說法,掀起在野黨群攻。網紅陳沂28日也為郭彥均鳴不平,砲轟之前「焦糖」陳嘉行鼓勵染疫、取得天然疫苗的發言沒事,現在卻要究責郭彥均,「所以我們偉大的黨,連造謠這件事,也是我可以,你不行嗎?」陳沂透過臉書表示,郭彥均貼出醫護友人對話,稱「很多孩子都走了」,被說是造謠,因為台灣其實才死10個孩子,不是「很多」。整件事驚動政府,搞到行政院和刑事局都要調查,必要的話將對郭彥均開罰。陳沂質疑,比較好奇的是,之前焦糖哥哥陳嘉行鼓勵大家盡量去傳播染疫,「取得天然疫苗,懂得人就懂」,這樣同為散播謠言的言論,政府卻像沒事一樣。她批評,「所以我們偉大的黨連造謠這件事,也是我可以,你不行嗎?」針對究責一事,行政院發言人羅秉成則於稍早時澄清,蘇貞昌受訪時表達的原意很明確,是針對近日社群網路上不實疫情訊息有相同貼文文字內容、發文時間又相近的現象表達憂心與關切之意,並非針對單一藝人的發文。",https://www.ettoday.net/news/20220528/2261118.htm,東森,政治,張鈞量,"[146, 239, 340]",2022-05-28 17:54,2022,5,28,17,54
蔣萬安不捨染疫幼兒聲援郭彥均 怒問「他是哪個字說錯了?」,"藝人郭彥均因為在臉書貼出「這多孩子就這樣走」,引發軒然大波,行政院長蘇貞昌更表示要究責查辦,但不少網友怒批簡直是箝制言論自由。立委蔣萬安也怒批「他是哪個字說錯了?」蔣萬安今上午赴松山霞海城隍廟發送快篩試劑,媒體針對郭彥均發文一事詢問,他表示,昨天看到新聞就在想,難道現在民眾心裡的話都沒辦法說了嗎?他指出,其實大家對於這次疫情,特別是幼兒染疫、死亡的案例,都感到非常心痛,其實心痛、焦慮、不安,難道官員沒有理解到嗎?稍早他又在臉書上發文指出,郭彥均說「很多孩子都走了」被很多網友批評,最後被迫刪文,蘇院長還說要查辦,但「我一直在想,他是哪個字說錯了?」蔣萬安說,身為二寶爸,經歷過二寶也染疫高燒不退,他跟太太也是好幾天睡不好,焦慮、緊張到處求助的經驗還記憶猶新。現在只要新聞一報幼童染疫的新聞,他都會非常關注,也祈禱每一位不幸染疫的孩子都能順利康復。因為對父母來說,每個孩子都是上天賜與的寶貝,一個都不能少、更不能被帶走!蔣萬安痛批政府,防疫沒有超前部署,也該亡羊補牢,在疫情仍然持續嚴峻、醫護人力緊繃的時刻,政府官員能不能多一點人性關懷?他想這會對臺灣社會會更有幫助。",https://www.ettoday.net/news/20220528/2261116.htm,東森,政治,崔至雲,"[81, 82, 208, 276, 411]",2022-05-28 17:01,2022,5,28,17,1
力挺郭彥均 洪孟楷嗆蘇貞昌:要人民閉嘴就是新防疫模式?,"藝人郭彥均日前在臉書分享醫護朋友敘述「小孩越來越慘」、「看到這麼多孩子,就這樣走」,引起譁然,行政院長蘇貞昌28日表示將加以究責、查辦,呼籲國人不要亂傳未經查證的假消息。不過,國民黨立委洪孟楷怒批,難道解決不了問題就解決提出問題的人嗎?與其刻意恐嚇人民,倒不如好好加強防疫,讓全台灣的家長可以放心。洪孟楷透過臉書表示,今日又兩例孩童死亡,恢復正常生活不該是要人民閉嘴,這就是民進黨政府的「新防疫模式」?蘇揆上午說要對人民提告,而下午馬上有新聞快訊,刑事局大動作要偵辦,一個關心疫情和醫護人員過勞的貼文,可以引起如此大的動作,這不是心虛是什麼!更重要的是請蘇揆告訴國人,還要多少孩童犧牲才是他認為的數目多?洪孟楷下午受訪再指,難道解決不了問題就解決提出問題的人嗎?民進黨政府從來沒有告訴人民,所謂的新防疫模式到底會有多少人犧牲,犧牲了多少的孩童的聲明才是民進黨政府所謂的多呢?與其在這邊刻意的恐嚇提出問題的人,倒不如好好想想怎麼加強防疫、讓國人心安,讓全台灣所有家長可以放心,這才是現在政府該做的事情。洪孟楷向蘇貞昌喊話說,請蘇揆不要轉移焦點,轉移焦點沒辦法轉移民進黨無能的事實。",https://www.ettoday.net/news/20220528/2261084.htm,東森,政治,呂晏慈,"[149, 302, 450]",2022-05-28 16:18,2022,5,28,16,18
「十位孩子的生命算少嗎?」 朱立倫號召全國黨公職聲援郭彥均,"藝人郭彥均在臉書分享與醫護朋友對話,其中「看到這麼多孩子就這樣走了」一段話引起熱議,行政院長蘇貞昌今受訪時更進一步批評要究責不實謠言。對此,國民黨主席朱立倫28日批評,已經有十位孩子走了,政府卻仍在約談說真話的人。他呼籲,請全國的黨公職站出來聲援郭彥均、聲援小小孩,「如果講真話要被法辦,那就通通法辦,連我也法辦」。朱立倫透過臉書質疑,「十位孩子的生命算少嗎?」、「我要問問蘇貞昌院長、陳時中部長,有沒有看到20位重症的孩童?有沒有同理心?」。他批評,幼小的生命在消逝,今天又有兩位5歲、6歲孩童離去,已經有十位孩子走了。政府不努力保護民眾、保護兒童,卻動用網軍與國家機器出征、約談說真話的人?根本是搞錯兒童染疫死亡的真實問題!朱立倫更宣示要「動員」國民黨的力量,抵制蘇貞昌的究責,他說,「我們立即號召全國黨公職,通通聲援郭彥均、聲援小小孩」、「如果講真話要被法辦,那就通通法辦,連我也法辦!如果憐憫孩子要被抓,就把全台灣為孩子發聲的人都抓起來!」。",https://www.ettoday.net/news/20220528/2261078.htm,東森,政治,張鈞量,"[158, 314]",2022-05-28 16:17,2022,5,28,16,17
呂秀蓮批藍綠桃市長人選空降 林濁水:當年硬徵召她也引地方反彈,"國民黨日前提名前行政院長張善政「空降」參戰桃園市長,引爆藍營茶壼裡的風暴。對此,前副總統呂秀蓮表示,由黨主席任意提出人選、空降空飄候選人,對在地經營的候選人不公平,建議藍綠都應「先發表政見再民調後提名」以平爭議。不過民進黨前立委林濁水則點出,當年呂秀蓮自己也是被許信良硬徵召,也曾引起地方反彈,網友則留言直指至少呂秀蓮還是在地桃園人,但張善政則是「空降」來的花蓮人。針對這次桃園市長選舉各黨所提出的候選人,呂秀蓮透過臉書批評,就民主政治言,國民兩黨捨棄黨內初選機制,而由黨主席任意提出「口袋」人選,是用人治取代法治,根本違反「公平」與「正當程序」的民主基本原則。呂秀蓮強調,空降空飄候選人與選區選民互不相識,對長期在地經營的黨內準候選人也不公平,應該透過公平透明方法,讓選民及黨員了解候選人是否適任,不應黑箱作業。呂秀蓮進一步呼籲,桃園擁有國際機場,族群多元,科技及工業產能冠於全國,又有蓄勢待發的青埔智慧商圈,是台灣的「國門之都,希望之城」。下屆市長必需熟識桃園的人文產經實況,尤其具備國際觀及前瞻性。呼籲國民黨及民進黨均應「舉辦政見發表會後作民調,再決定提名人選」,以維護民主,尊重選民,切勿糟蹋桃園。對此,林濁水卻持不同觀點,他日前發文回顧,當年前民進黨主席許信良,硬徵召呂秀蓮選桃園縣長,也引起地方大反彈,呂秀蓮是不是好縣長是一回事,但卻是當時唯一能勝選的。他強調,國民黨參選人張善政條件不劣於當年呂秀蓮,但國民黨卻硬要把好牌打爛真是沒辦法。但也有網友不同意表示,「呂秀蓮至少家族數千人,是道地的桃園人,張善政是中國在台灣的第二代僑民,戶籍在花蓮。他住過桃園嗎?」。",https://www.ettoday.net/news/20220528/2261051.htm,東森,政治,張鈞量,"[183, 281, 357, 503, 625]",2022-05-28 16:10,2022,5,28,16,10
蘇貞昌要法辦郭彥均? 國民黨怒嗆:好膽把發聲者都辦,"藝人郭彥均在臉書分享與醫護朋友對話,直指「看到這麼多孩子就這樣走了」,截圖曝光後引發熱議,行政院長蘇貞昌今(28日)受訪時痛斥,不實謠言有很明顯的操作痕跡,將加以究責、查辦。對此,國民黨反嗆,政府不努力保護民眾,卻動用網軍與國家機器出征、約談說真話的人,打壓言論自由,根本凸顯自己是防疫無能。國民黨文傳會副主委林家興指出,郭彥均只因為貼文與醫護友人對話「看到這(麼)多孩子,就這樣走」,呼籲大家善待我們的醫療人員,卻被綠營網路意見領袖帶頭洗版出征、逼著道歉,蘇貞昌竟然加碼指控這是「有明顯操作」的假訊息,難道十位染疫逝世的孩子還不算多?所有的父母聽到政府是如此無能又冷血,怎能不對孩子安危感到焦慮、對政府感到憤怒?林家興表示,當前政府防疫無方,美國《彭博》最新全球防疫韌性月評比出爐,台灣竟排名世界倒數第3,一口氣掉了19名。今年1月時,台灣仍在53國中排名第8,但今年疫情延燒以來,名次不斷下降,5月竟掉到51名,是倒數第三名,不但創下單月最大跌幅,也只贏過中國大陸及俄國,如此糟糕的防疫成績,難道又是「看好了,台灣只示範一次?」林家興強調,台灣防疫失控,讓國際包括美國在內將台灣列為高風險地區,沒人敢來!留在國內的民眾不但要忍受政府無能、搞出「既缺、又慢,還亂」的亂象,還要為家人與孩子擔心受怕,說真話的人,還要忍受被網軍出征、被政府約談,壓制民眾真實的心聲!人民絕對不能忍受!林家興痛批,面對蔡政府動用國家機器箝制言論自由,國民黨會號召全體黨公職及所有願意為孩子發聲的人持續貼文、用各種行動為孩子的權益發聲,「如果蘇貞昌有膽,就把這些人通通都移送法辦!」",https://www.ettoday.net/news/20220528/2261072.htm,東森,政治,崔至雲,"[146, 307, 466, 591]",2022-05-28 15:55,2022,5,28,15,55
兒童BNT疫苗搶打潮 新北:6/10前288醫療院所都可預約,"本土疫情嚴峻,近來頻傳兒童重症案例,疫苗何時施打備受關注。新北市副市長劉和然今(28)日指出,中央先前已配發9.5萬劑的兒童BNT疫苗至新北各區,由於民眾預約踴躍,中央已宣布,5/30會配發2萬劑,6/3還會再配發5.5萬劑。中央流行疫情指揮中心今(28)日公布國內COVID-19確定病例,16,001人採檢陽性,居住地為新北。居家照護執行中133,261人,居家隔離列管數25,059人。劉和然說明,這幾天以七日平均數來看,確診人數有趨緩的現象,大約在下週三,可以看到快篩陽等同確診這幾天實施的狀況,屆時會有一份詳細的報告,和民眾說明疫情發展會朝什麼樣的方向走。劉和然說明,這段時間,有發現幼兒施打疫苗的部分,還是有很多排隊的人潮,稍早新北獲指揮中心通知,5/30將配發2萬劑疫苗,6/3再配發5.5萬劑,如果有幼童在先前的意願調查沒有說要施打疫苗,但現在想要施打的話,隨時跟學校反應,都會再安排施打。劉和然進一步指出,校園集中接種將從25日施打至6月10日,有221所國小及附幼將集中接種BNT疫苗,另外全市29區選定國小開設施打站,園方將通知有意願家長造冊,施打時間及地點則由各幼兒園通知家長。此外,新北市也有26家醫院、233家診所、29區衛生所,共288處接種地點,鼓勵全市民儘速施打疫苗,以提升全國疫苗施打覆蓋率。",https://www.ettoday.net/news/20220528/2261026.htm,東森,政治,崔至雲,"[113, 283, 403, 501]",2022-05-28 15:42,2022,5,28,15,42
